name,review_count,rating,distance,price,latitude,longitude
Oretta Midtown,54.0,3.5,1006.2189207309508,,43.697819,-79.38786
Little Sister,219.0,3.5,850.0226982522687,$$,43.697819,-79.38786
St Louis Bar and Grill,89.0,3.0,888.7443815211853,$$,43.697819,-79.38786
Kramer's Bar & Grill,52.0,3.0,687.711718056303,$$,43.697819,-79.38786
Chandelier Dine & Lounge Bar,2.0,4.0,786.7887788383695,,43.697819,-79.38786
Fionn MacCool's Irish Pub,18.0,3.0,668.434855489085,$$,43.697819,-79.38786
The Fox and Firkin,43.0,3.0,1211.7277535891797,$$,43.697819,-79.38786
Oyster Mine,43.0,4.0,855.4601058393648,,43.697819,-79.38786
MIA Brunch Bar,33.0,4.0,1033.228429500461,$$,43.697819,-79.38786
The Keg Steakhouse + Bar,112.0,3.5,1199.4179691687184,$$$,43.697819,-79.38786
Abyssinia YYZ - Ethiopian & Eritrean Cuisine,11.0,4.0,860.9312194039388,,43.697819,-79.38786
Pharmacy Bar,19.0,4.5,207.39972319171795,$,43.638426,-79.429142
Bar Poet,103.0,4.0,805.0235588632554,$$,43.638426,-79.429142
The Shameful Tiki Room,281.0,4.0,473.6693919037223,$$,43.638426,-79.429142
LOCAL Public Eatery - Liberty Village,308.0,4.0,799.0684433530672,$$,43.638426,-79.429142
Kaminari Ramen Bar,1.0,5.0,418.43633948570624,,43.638426,-79.429142
Death & Taxes Free House,41.0,4.0,621.8207618469287,$$,43.638426,-79.429142
Motel Bar,15.0,4.0,383.53461005187046,$$,43.638426,-79.429142
The Rhino,144.0,3.0,375.4528384221822,$$,43.638426,-79.429142
The Drake Underground,35.0,4.0,649.3526604436777,$$,43.638426,-79.429142
Simpl Things,5.0,4.0,490.21693623982173,,43.638426,-79.429142
The Octopus Garden,2.0,5.0,411.0097651481066,,43.638426,-79.429142
Nuna Kitchen & Bar,24.0,4.5,384.216426732071,,43.638426,-79.429142
Pastiche,28.0,4.5,1133.3484064771362,,43.638426,-79.429142
The Craft Brasserie & Grille,178.0,3.5,678.5544028495476,$$,43.638426,-79.429142
The Good Son,214.0,4.0,771.8797832893448,$$$,43.638426,-79.429142
Gladstone House,202.0,3.5,508.40387273600203,$$,43.638426,-79.429142
Florette,10.0,4.0,592.1836159585189,,43.638426,-79.429142
Corks Beer & Wine Bars,1.0,3.0,554.260437392663,,43.638426,-79.429142
Black Sheep,7.0,4.5,958.052614732094,,43.638426,-79.429142
Miss Things,164.0,3.5,402.9043914552434,$$$,43.638426,-79.429142
Hello 123,117.0,4.0,714.7437980213127,$$,43.638426,-79.429142
Bar Piquette,12.0,4.5,825.0742006283958,,43.638426,-79.429142
Cold Tea,151.0,3.5,546.087294608655,$$,43.638426,-79.429142
Prequel & Co. Apothecary,15.0,4.0,951.0980888721529,,43.638426,-79.429142
Happy Coffee and Wine,11.0,4.0,177.46568206172444,,43.638426,-79.429142
Skyline Restaurant,72.0,4.0,565.7256907840555,$$,43.638426,-79.429142
Oddseoul,329.0,4.0,1148.766032020686,$$,43.638426,-79.429142
Sweaty Betty's,85.0,4.0,1075.4716218268047,$$,43.638426,-79.429142
Dog & Bear Pub,99.0,3.0,762.5319120606447,$$,43.638426,-79.429142
BB's,9.0,4.0,431.6815061805218,,43.638426,-79.429142
Brazen Head Irish Pub,188.0,2.5,965.5996800977442,$$,43.638426,-79.429142
Liberty Soho,9.0,3.5,979.1900332329461,,43.638426,-79.429142
Reposado Bar & Lounge,147.0,4.0,1222.7062844020584,$$,43.638426,-79.429142
Apt. 200,55.0,1.5,948.7437297257518,$$,43.638426,-79.429142
Paris Paris,26.0,3.5,1218.7540252278518,,43.638426,-79.429142
TO. Lounge,2.0,4.5,460.9966240149584,,43.638426,-79.429142
Wayward Lounge,6.0,2.0,775.4838653273065,,43.638426,-79.429142
PLAY on Queen,2.0,1.0,951.2579383190816,,43.638426,-79.429142
Grand Bizarre,18.0,2.5,790.7566991183096,,43.638426,-79.429142
Gift Shop,22.0,3.5,1170.4279923756349,,43.638426,-79.429142
Clandestino wine bar,23.0,4.5,991.3453032251618,,43.638426,-79.429142
Peaches,3.0,4.5,894.2523090601653,,43.638426,-79.429142
Bar Koukla,35.0,3.5,1146.1433896902586,,43.638426,-79.429142
Astoria In The Great Hall,1.0,3.0,785.4581973996536,,43.638426,-79.429142
Union,241.0,4.0,1126.102168765561,$$$,43.638426,-79.429142
Then & Now,1.0,3.0,421.6160126412516,,43.638426,-79.429142
Poetry Jazz Café,4.0,4.0,840.6072646959259,,43.638426,-79.429142
Baby Huey,5.0,2.0,1176.4907199089137,$,43.638426,-79.429142
Lobby,16.0,2.5,954.0434589775476,,43.638426,-79.429142
Bar Volo,28.0,4.5,669.434510846148,,43.65988,-79.38279
The Queen And Beaver Public House,414.0,4.0,285.658106254695,$$,43.65988,-79.38279
Hair of the Dog,369.0,4.0,427.12334256809567,$$,43.65988,-79.38279
Horangee Sikdang,42.0,4.5,82.02251739859729,,43.65988,-79.38279
Bar+ Karaoke Lounge,120.0,4.0,187.00621323579182,$$,43.65988,-79.38279
Yonge Street Warehouse,114.0,2.5,274.9147282677555,$,43.65988,-79.38279
After Seven,33.0,4.5,1097.4473081502922,,43.65988,-79.38279
Mick E Fynn's,52.0,2.5,244.19467533393228,$$,43.65988,-79.38279
KINKA IZAKAYA ORIGINAL,1814.0,4.0,318.6833683345462,$$,43.65988,-79.38279
Page One,90.0,4.0,572.064040702623,$$,43.65988,-79.38279
Buddies In Bad Times Theatre,23.0,4.0,395.8321955409183,$,43.65988,-79.38279
Upper Deck By Fran's,47.0,3.0,204.42093746548053,$$,43.65988,-79.38279
Imperial Pub,157.0,3.5,506.1668200609634,$$,43.65988,-79.38279
Woody's,69.0,3.5,545.7661450033005,$$,43.65988,-79.38279
Rex's,12.0,3.5,350.3718864491116,$$,43.65988,-79.38279
Storm Crow Manor,147.0,4.0,769.3437170935878,$$,43.65988,-79.38279
Pogue Mahone Pub & Kitchen,143.0,2.5,147.67661283338722,$$,43.65988,-79.38279
The Blake House,162.0,4.0,684.4160045583542,$$,43.65988,-79.38279
W Burger Bar,307.0,3.5,188.82470850954292,$$,43.65988,-79.38279
Pegasus On Church,30.0,4.0,612.2363011644076,$$,43.65988,-79.38279
Hendriks Restaurant & Bar,116.0,4.0,742.8206730040998,$$$,43.65988,-79.38279
The 3 Brewers,299.0,3.0,520.0455039322534,$$,43.65988,-79.38279
Hoops Sports Bar & Grill,4.0,3.0,232.09310677555223,,43.65988,-79.38279
The Senator,492.0,4.0,551.675855931764,$$,43.65988,-79.38279
Afuri,21.0,4.0,415.9229769102094,,43.65988,-79.38279
The Drink,20.0,2.5,524.4688485465745,$$$,43.65988,-79.38279
The Carbon Bar,419.0,4.0,987.599275243061,$$$,43.65988,-79.38279
JOEY Eaton Centre,538.0,3.5,450.1950539055605,$$,43.65988,-79.38279
Pasha Shisha Lounge,12.0,3.0,135.68755555556226,,43.65988,-79.38279
Duke Of Cornwall,24.0,3.5,838.7480603828045,$$,43.65988,-79.38279
Loaded Pierogi,28.0,4.0,563.2486916435003,$$,43.65988,-79.38279
43 Down,1.0,5.0,975.4824688444478,,43.65988,-79.38279
Crews & Tangos,99.0,2.5,512.4084685318779,$$,43.65988,-79.38279
Firkin on Yonge,112.0,3.0,740.6554626785155,$$,43.65988,-79.38279
Ali Basha,20.0,4.0,676.2131700827204,$,43.65988,-79.38279
Ehwa J Bar,64.0,4.0,904.7214344746914,$$,43.65988,-79.38279
Sailor,2.0,4.5,604.1787254866092,,43.65988,-79.38279
Ajisen Ramen and Bar,10.0,3.5,377.9902368115039,,43.65988,-79.38279
Twilight Cafe,9.0,4.0,541.3259573411638,,43.65988,-79.38279
Sin & Redemption,204.0,3.5,918.9790324317402,$$,43.65988,-79.38279
The Draft House,36.0,3.5,868.8470755413199,$$,43.65988,-79.38279
Jazz Bistro,71.0,3.5,545.5255360976506,$$$,43.65988,-79.38279
7 West Cafe,436.0,3.5,1011.5250958348528,$$,43.65988,-79.38279
Jack Astor's,249.0,3.0,394.61544775608223,$$,43.65988,-79.38279
Village Genius Pub & Grill,133.0,3.0,932.3161944537637,$$,43.65988,-79.38279
Artful Dodger Pub,90.0,3.5,911.7740305761469,$$,43.65988,-79.38279
Fox and Fiddle,54.0,2.5,567.9312073367988,$$,43.65988,-79.38279
Black Eagle,22.0,3.5,528.8021371065299,$$,43.65988,-79.38279
Mullins Irish Pub,26.0,3.5,802.6599297846747,$$,43.65988,-79.38279
Su Karaoke Bar,1.0,5.0,927.1800894032854,,43.65988,-79.38279
El Pocho Antojitos Bar,84.0,4.5,265.7781330975439,$$,43.66842,-79.410585
Insomnia Restaurant & Lounge,1020.0,4.0,275.4873625401376,$$,43.66842,-79.410585
Mallo,44.0,5.0,421.529213357108,$,43.66842,-79.410585
Slanted Door,15.0,4.0,327.6302195101642,$,43.66842,-79.410585
Mapo Pocha Soju Bar,3.0,5.0,695.334696393146,,43.66842,-79.410585
Crafty Coyote,69.0,3.5,355.62715894800175,$$,43.66842,-79.410585
Tomoya Bar,2.0,4.0,764.9633911995937,,43.66842,-79.410585
Paupers Pub,163.0,3.0,365.11965387804247,$$,43.66842,-79.410585
Coda,47.0,3.5,341.1543675504606,$$,43.66842,-79.410585
El Furniture Warehouse - Bloor St,330.0,3.5,345.4990465868655,$,43.66842,-79.410585
Amnesia Bar & Grill,15.0,3.0,341.0636099962862,$$,43.66842,-79.410585
Pour Boy,65.0,3.5,643.0813886809674,$,43.66842,-79.410585
Labyrinth Lounge,57.0,3.0,398.2299014086878,$,43.66842,-79.410585
Madam Boeuf And Flea,7.0,4.5,827.0147199069824,,43.66842,-79.410585
Her Father's Cider Bar & Kitchen,191.0,4.5,833.2654935697378,$$,43.66842,-79.410585
KINKA IZAKAYA ANNEX,506.0,4.0,362.8761518766255,$$,43.66842,-79.410585
Kilgour's Bar Meets Grill,24.0,3.5,370.8308873558834,$$,43.66842,-79.410585
Snakes & Lattes Annex,356.0,4.0,447.57170110383794,$$,43.66842,-79.410585
FET ZUN,39.0,4.5,827.0147199069824,,43.66842,-79.410585
Echo Karaoke & Lounge,10.0,4.0,760.4684123080837,,43.66842,-79.410585
Northwood,122.0,4.0,1129.7094427484362,$$,43.66842,-79.410585
Madison Avenue Pub & Restaurant,181.0,2.5,587.3622722455256,$$,43.66842,-79.410585
Harbord House,112.0,3.5,793.8904382249078,$$,43.66842,-79.410585
Japas,52.0,3.0,746.4996198940197,$$,43.66842,-79.410585
East of Brunswick Pub and Kitchen,36.0,3.5,655.9608782950371,$$,43.66842,-79.410585
Wild Wing,1.0,4.0,457.6833260416122,,43.66842,-79.410585
Playa Cabana,474.0,4.0,1128.8028619318518,$$,43.66842,-79.410585
Alternity,2.0,4.5,827.9878239206085,,43.66842,-79.410585
Christie Pits Pub,6.0,4.5,1171.4241078103576,$$,43.66842,-79.410585
The Annex Commons,7.0,4.5,401.5572635721524,,43.66842,-79.410585
Lee's Palace,57.0,3.5,365.4517557597166,$,43.66842,-79.410585
The Annex,3.0,3.5,401.5572635721524,,43.66842,-79.410585
The Fortunate Fox,41.0,3.5,783.2936230811193,,43.66842,-79.410585
Annex Billiards Club,16.0,3.5,379.72832970482017,$$,43.66842,-79.410585
Dance Cave,47.0,3.0,365.4517557597166,$$,43.66842,-79.410585
The Puck Sports Bar and Grill,24.0,3.0,453.3041381930136,$$,43.66842,-79.410585
TRANZAC Club,17.0,3.5,431.1387613770196,$$,43.66842,-79.410585
The Pour House Pub And Kitchen,133.0,3.0,976.4238525842203,$$,43.66842,-79.410585
The Korean Kitchen,33.0,3.5,769.2264748159195,$$,43.66842,-79.410585
Clinton's,2.0,5.0,764.810658974726,,43.66842,-79.410585
The Grand Elvis,7.0,3.5,981.7205539069295,,43.66842,-79.410585
Regal Beagle Pub,8.0,2.5,811.9377986243483,$$,43.66842,-79.410585
St Louis Bar and Grill,53.0,3.0,419.07354665143015,$$,43.66842,-79.410585
Freezone JaYuGongGan Karaoke,30.0,3.5,818.6213241283324,$,43.66842,-79.410585
Parquet,3.0,3.5,856.8940421549428,,43.66842,-79.410585
Loop Line Wine & Food,1.0,2.0,897.4255571072268,,43.66842,-79.410585
Parc Ave,4.0,2.5,1183.4510370493329,,43.66842,-79.410585
Mimi Chinese,52.0,4.0,1182.4251358292108,,43.66842,-79.410585
GSU Pub,1.0,5.0,1181.6687038585108,,43.66842,-79.410585
Haute Coffee,37.0,4.5,1020.3289044244065,$,43.66842,-79.410585
The Hole In the Wall,173.0,4.5,161.68219037728397,$$,43.66402,-79.46418
Famous Last Words,23.0,4.5,399.11707133229504,$$,43.66402,-79.46418
See-Scape,20.0,3.5,78.55801527256666,$$,43.66402,-79.46418
Decó,16.0,4.5,168.09637877415452,,43.66402,-79.46418
Shoxs Billiard Lounge,38.0,3.0,145.99185830207463,$$,43.66402,-79.46418
Cabin Fever,33.0,4.5,1135.5977753417899,$,43.66402,-79.46418
Chiang Mai Junction,4.0,5.0,460.8826732816819,,43.66402,-79.46418
Junction City,10.0,4.5,206.2370330645114,$,43.66402,-79.46418
3030,112.0,3.0,533.8035231667697,$$,43.66402,-79.46418
The Wicket Bar,24.0,4.5,1132.6182138507147,$$,43.66402,-79.46418
This Month Only Bar,5.0,1.0,969.8127261549995,$,43.66402,-79.46418
Botham's,2.0,3.0,167.9452475612181,,43.66402,-79.46418
Bar Lokys,3.0,4.5,1217.251368733525,$,43.66402,-79.46418
Whelan's Gate Gastropub,40.0,4.5,1154.6594295197385,$$,43.66402,-79.46418
Toronto Style Bar,6.0,2.5,1233.1808642930416,$$,43.66402,-79.46418
Shoeless Joe's Sports Grill - Stockyards,52.0,2.5,1111.4852706507106,$$,43.66402,-79.46418
Axis Gallery & Grill,43.0,3.0,569.4253585455906,$$,43.66402,-79.46418
Gabby's Junction,33.0,2.0,527.3740606023263,$$,43.66402,-79.46418
Jenny Bar & Restaurant,1.0,5.0,1159.0830505361284,,43.66402,-79.46418
BATL Axe Throwing,21.0,4.5,1052.0676820729393,,43.66402,-79.46418
Gaivota Sports Bar,2.0,3.0,918.6756197549761,,43.66402,-79.46418
The Hole In the Wall,173.0,4.5,176.46900982902758,$$,43.66686,-79.46526
Famous Last Words,23.0,4.5,340.64871242805214,$$,43.66686,-79.46526
See-Scape,20.0,3.5,263.8891105190008,$$,43.66686,-79.46526
Decó,16.0,4.5,181.68013503894895,,43.66686,-79.46526
Chiang Mai Junction,4.0,5.0,362.09557869516897,,43.66686,-79.46526
Junction City,10.0,4.5,202.3084956209801,$,43.66686,-79.46526
Shoxs Billiard Lounge,38.0,3.0,230.18836487419944,$$,43.66686,-79.46526
3030,112.0,3.0,434.80324992524663,$$,43.66686,-79.46526
Shoeless Joe's Sports Grill - Stockyards,52.0,2.5,799.1638859813962,$$,43.66686,-79.46526
Botham's,2.0,3.0,171.7065773596674,,43.66686,-79.46526
Gabby's Junction,33.0,2.0,425.1955532455467,$$,43.66686,-79.46526
Axis Gallery & Grill,43.0,3.0,472.91986654835904,$$,43.66686,-79.46526
BATL Axe Throwing,21.0,4.5,724.8978726422293,,43.66686,-79.46526
Marina's Casa Da Comida,1.0,3.0,1032.1973364809926,,43.66686,-79.46526
Tropical Venue,2.0,1.0,879.3239513224489,,43.66686,-79.46526
Gaivota Sports Bar,2.0,3.0,1015.3296243295548,,43.66686,-79.46526
Maison Selby,114.0,4.0,359.7617712684817,,43.671278,-79.372127
Gabby's at the Isabella Hotel,28.0,3.5,343.5527942136749,$$,43.671278,-79.372127
Storm Crow Manor,147.0,4.0,916.2168857548314,$$,43.671278,-79.372127
Alice's Place,9.0,2.5,538.9829104086176,$$,43.671278,-79.372127
Hair of the Dog,369.0,4.0,1103.9931398224758,$$,43.671278,-79.372127
The Blake House,162.0,4.0,856.1305229774225,$$,43.671278,-79.372127
The Golden Pigeon,8.0,4.5,1001.8978523978716,,43.671278,-79.372127
Stout Irish Pub,154.0,4.0,871.3754787149658,$$,43.671278,-79.372127
Dalbam,1.0,5.0,888.9131855103733,,43.671278,-79.372127
Red Cranberries Restaurant,69.0,4.0,446.17756294426067,$$,43.671278,-79.372127
The Bishop And Belcher,125.0,3.5,843.9111365866532,$$,43.671278,-79.372127
Woody's,69.0,3.5,1000.7877979359208,$$,43.671278,-79.372127
Super Bargain,4.0,5.0,991.5088976221853,,43.671278,-79.372127
Samovar Room,3.0,1.5,685.0364843622832,,43.671278,-79.372127
Planet Paradise,1.0,5.0,681.0711200810177,,43.671278,-79.372127
Pegasus On Church,30.0,4.0,956.4290215729385,$$,43.671278,-79.372127
Saigon PAI,59.0,4.5,939.013365370396,$$,43.671278,-79.372127
The Drink,20.0,2.5,1017.4048128651923,$$$,43.671278,-79.372127
Fionn MacCool's Irish Pub,37.0,3.0,693.7128914326025,$$,43.671278,-79.372127
New Retro,5.0,4.5,877.7325623983347,,43.671278,-79.372127
Buddies In Bad Times Theatre,23.0,4.0,1235.0775814813828,$,43.671278,-79.372127
Afuri,21.0,4.0,1117.8925975577436,,43.671278,-79.372127
Sailor,2.0,4.5,967.4251653612804,,43.671278,-79.372127
Big 3 Detroit Style Pizza,3.0,5.0,875.4192844370232,,43.671278,-79.372127
Crews & Tangos,99.0,2.5,1038.8351877859727,$$,43.671278,-79.372127
Red Sea Shisha Lounge,1.0,5.0,908.3606265877693,,43.671278,-79.372127
Loaded Pierogi,28.0,4.0,1002.4399476604062,$$,43.671278,-79.372127
Black Eagle,22.0,3.5,1009.6798611148189,$$,43.671278,-79.372127
The Keg Steakhouse + Bar,375.0,4.0,679.4314592547391,$$$,43.671278,-79.372127
Wing House & Sports Bar,9.0,3.5,1010.7953697385099,,43.671278,-79.372127
House of Sabbie's,2.0,2.5,816.1539667778361,,43.671278,-79.372127
Fox and Fiddle,54.0,2.5,1126.0953522311745,$$,43.671278,-79.372127
The Lodge,6.0,3.5,1025.9446918754525,$$,43.671278,-79.372127
The Churchmouse: A Firkin Pub,84.0,3.5,982.6529237705604,$$,43.671278,-79.372127
Phoenix Concert Theatre,76.0,3.0,751.1706204434552,$$,43.671278,-79.372127
O'Grady's Restaurant,133.0,3.0,1022.9356334564905,$$,43.671278,-79.372127
Church Street Garage,68.0,3.0,1002.9148585693254,$$,43.671278,-79.372127
Hunters Landing,236.0,3.5,600.2989575581214,$$,43.635023,-79.399505
Aspire Lounge,1.0,5.0,494.6612780239623,,43.635023,-79.399505
Fox & Fiddle,80.0,3.0,730.730966602981,$$,43.635023,-79.399505
Valerie,5.0,3.0,1007.0286655275194,,43.635023,-79.399505
Bar Chica,28.0,4.5,984.9457058560466,,43.635023,-79.399505
1 Kitchen Toronto,47.0,4.0,923.839369555611,,43.635023,-79.399505
Falcon SkyBar,9.0,2.5,1007.0286655275194,,43.635023,-79.399505
Catalyst at Altea Active,1.0,1.0,962.6046294343021,,43.635023,-79.399505
Porter Airport Lounge,55.0,4.0,392.60172435301473,$$,43.635023,-79.399505
The Morning After,99.0,3.5,602.479174342796,$$,43.635023,-79.399505
Harriets Rooftop,6.0,3.0,926.5379072643417,,43.635023,-79.399505
Bar Wellington,116.0,3.5,921.4244166166848,$$,43.635023,-79.399505
The Pint Public House,113.0,3.0,1330.972705223795,$$,43.635023,-79.399505
St Louis Bar and Grill,109.0,2.5,943.0720941308874,$$,43.635023,-79.399505
Oretta,346.0,3.5,1003.6812853585528,$$$,43.635023,-79.399505
Vagabondo Restobar,42.0,4.0,1222.7886936071723,,43.635023,-79.399505
Wheat Sheaf Tavern,134.0,3.0,1002.8514655595426,$$,43.635023,-79.399505
Sportsnet Grill,76.0,4.0,1133.0875131159141,$$,43.635023,-79.399505
Grand and Clover Cocktail Co.,3.0,5.0,975.8981761501882,,43.635023,-79.399505
Budweiser Stage,97.0,3.5,950.09169518886,$$,43.635023,-79.399505
EFS,62.0,1.5,1004.9237920422066,$$$,43.635023,-79.399505
RBC Echo Beach,11.0,3.0,1151.3019632760656,$$$,43.635023,-79.399505
Lavelle,264.0,3.0,984.9028402284346,$$,43.635023,-79.399505
Casa Madera,31.0,3.5,912.5915208460169,$$$$,43.635023,-79.399505
Gatsby’s,4.0,4.5,941.6922595598154,,43.635023,-79.399505
44 Toronto,4.0,2.0,984.9028402284346,,43.635023,-79.399505
Pizza Wine Disco,11.0,3.0,1098.161291011656,,43.635023,-79.399505
Canadian Corps Association,2.0,2.0,1094.635428203667,,43.635023,-79.399505
Wild Wing,32.0,2.0,1000.8705176373991,$$,43.635023,-79.399505
Door Three,13.0,1.5,998.5995620852062,$$$,43.635023,-79.399505
Bar Volo,28.0,4.5,401.1993858039259,,43.66834,-79.38235
Storm Crow Manor,147.0,4.0,185.82731672957732,$$,43.66834,-79.38235
Skylight Rooftop Bar,14.0,4.0,336.4270225180591,$$$$,43.66834,-79.38235
The Oxley,182.0,4.0,898.2905051248597,$$,43.66834,-79.38235
Hair of the Dog,369.0,4.0,639.3866004557224,$$,43.66834,-79.38235
Maison Selby,114.0,4.0,565.8873964228526,,43.66834,-79.38235
The Pilot Tavern,138.0,3.5,573.4253722941011,$$,43.66834,-79.38235
Dalbam,1.0,5.0,183.0582157180487,,43.66834,-79.38235
C Suite,3.0,5.0,814.4219082386522,,43.66834,-79.38235
Woody's,69.0,3.5,471.80513512723184,$$,43.66834,-79.38235
7 West Cafe,436.0,3.5,336.8063501366326,$$,43.66834,-79.38235
The Bishop And Belcher,125.0,3.5,217.1559965830748,$$,43.66834,-79.38235
The Blake House,162.0,4.0,598.041268691996,$$,43.66834,-79.38235
Pegasus On Church,30.0,4.0,391.21890409955273,$$,43.66834,-79.38235
Artful Dodger Pub,90.0,3.5,233.63852365303887,$$,43.66834,-79.38235
Ehwa J Bar,64.0,4.0,237.4492061428402,$$,43.66834,-79.38235
The Draft House,36.0,3.5,291.69071476535004,$$,43.66834,-79.38235
Buddies In Bad Times Theatre,23.0,4.0,547.760852491124,$,43.66834,-79.38235
D Bar,96.0,3.5,709.6950218154053,$$$,43.66834,-79.38235
Su Karaoke Bar,1.0,5.0,269.92103206643577,,43.66834,-79.38235
Koyoi Restaurant & Bar,135.0,4.0,311.4625552081235,$$,43.66834,-79.38235
Alobar Yorkville,64.0,4.0,927.4518816812684,,43.66834,-79.38235
Horangee Sikdang,42.0,4.5,860.3306323335335,,43.66834,-79.38235
Bar Reyna,145.0,3.5,903.7395937155346,$$,43.66834,-79.38235
Gabby's at the Isabella Hotel,28.0,3.5,548.8134484120635,$$,43.66834,-79.38235
Public School,8.0,4.0,335.0429605631758,,43.66834,-79.38235
Sailor,2.0,4.5,391.8750392591164,,43.66834,-79.38235
Firkin on Bay Street,20.0,3.0,473.8194402082295,$$,43.66834,-79.38235
Eastern Bloc Vapes,2.0,4.5,297.1076198645051,$$,43.66834,-79.38235
Mick E Fynn's,52.0,2.5,778.602276137392,$$,43.66834,-79.38235
Fionn MacCool's Irish Pub,37.0,3.0,346.7947818718999,$$,43.66834,-79.38235
The Drink,20.0,2.5,496.65277762941895,$$$,43.66834,-79.38235
The Diner's Corner,28.0,4.0,292.15602545686045,,43.66834,-79.38235
Mullins Irish Pub,26.0,3.5,456.6974991475904,$$,43.66834,-79.38235
Big 3 Detroit Style Pizza,3.0,5.0,171.1725137900181,,43.66834,-79.38235
Loaded Pierogi,28.0,4.0,426.6078532622473,$$,43.66834,-79.38235
Hemingway's Restaurant,304.0,3.0,859.4493797231886,$$,43.66834,-79.38235
KINKA IZAKAYA ORIGINAL,1814.0,4.0,922.9095474980594,$$,43.66834,-79.38235
Fox and Fiddle,54.0,2.5,378.06819761067976,$$,43.66834,-79.38235
Enigma,25.0,4.0,666.0134423110454,,43.66834,-79.38235
Crews & Tangos,99.0,2.5,483.4963164242999,$$,43.66834,-79.38235
Jack Astor’s,99.0,3.0,452.5186891355879,$$,43.66834,-79.38235
Afuri,21.0,4.0,666.555550044635,,43.66834,-79.38235
Upper Deck By Fran's,47.0,3.0,776.4165015633906,$$,43.66834,-79.38235
Crown & Dragon Pub,160.0,3.5,759.0926430897266,$$,43.66834,-79.38235
Cibo Wine Bar,185.0,3.0,931.4486364547906,$$$,43.66834,-79.38235
The Lodge,6.0,3.5,452.31727761690377,$$,43.66834,-79.38235
Black Eagle,22.0,3.5,504.6582723105936,$$,43.66834,-79.38235
Hoops Sports Bar & Grill,4.0,3.0,725.5117769558847,,43.66834,-79.38235
The Keg Steakhouse + Bar,375.0,4.0,393.3002264921339,$$$,43.66834,-79.38235
After Seven,33.0,4.5,256.42224148012355,,43.65263,-79.38766
Melrose On Adelaide,64.0,4.0,551.6880795897048,,43.65263,-79.38766
11:59 Bar:Café,4.0,4.0,514.6577724847,,43.65263,-79.38766
Bar Hop,335.0,4.0,910.6860989357313,$$,43.65263,-79.38766
Drake Mini Bar,11.0,4.0,413.2672576076805,,43.65263,-79.38766
43 Down,1.0,5.0,324.54153151639656,,43.65263,-79.38766
CKTL,5.0,4.0,597.8363019844599,,43.65263,-79.38766
Duke Of Cornwall,24.0,3.5,107.79249970339228,$$,43.65263,-79.38766
The Queen And Beaver Public House,414.0,4.0,629.7085998671549,$$,43.65263,-79.38766
Cactus Club Cafe,603.0,4.0,540.3284048278291,$$,43.65263,-79.38766
Library Bar,128.0,4.0,889.4919971561371,$$$,43.65263,-79.38766
Town Crier Pub,244.0,4.0,546.8299285710993,$$,43.65263,-79.38766
King Taps,400.0,4.0,650.8530087988006,$$,43.65263,-79.38766
Queen St Warehouse,422.0,3.0,328.12830337035035,$,43.65263,-79.38766
Ration Beverley,15.0,4.5,501.70638510420224,,43.65263,-79.38766
ARA Japanese Restaurant,20.0,4.0,253.33978349526302,,43.65263,-79.38766
Coffee Oysters Champagne,85.0,4.0,581.5252172819794,,43.65263,-79.38766
EPOCH Bar & Kitchen Terrace,20.0,4.0,835.194079233216,,43.65263,-79.38766
Alobar Downtown,4.0,4.5,413.25917958607397,,43.65263,-79.38766
Big Trouble,78.0,4.0,715.0412677175905,,43.65263,-79.38766
Hendriks Restaurant & Bar,116.0,4.0,620.0199709127221,$$$,43.65263,-79.38766
Beerbistro,681.0,4.0,914.3522607429765,$$,43.65263,-79.38766
Sin & Redemption,204.0,3.5,398.789063437966,$$,43.65263,-79.38766
Roxy On King,25.0,3.5,612.1808578568113,$$,43.65263,-79.38766
Village Genius Pub & Grill,133.0,3.0,376.9354843014539,$$,43.65263,-79.38766
Beertown - Toronto,30.0,4.0,763.972385015954,,43.65263,-79.38766
Watson's,34.0,4.5,801.5839412848443,$$,43.65263,-79.38766
Bar 244,89.0,2.5,487.15080864892064,$,43.65263,-79.38766
Bar Hop,120.0,3.5,611.513928330006,$$,43.65263,-79.38766
Mother Tongue,70.0,4.0,740.5940777861558,,43.65263,-79.38766
CRAFT Beer Market,185.0,3.5,817.2865533129756,$$,43.65263,-79.38766
Teller's Bar and Lounge,5.0,4.5,872.9099990599478,$$,43.65263,-79.38766
Saint John's Tavern,9.0,4.0,539.031200484087,,43.65263,-79.38766
Walrus Pub & Beer Hall,79.0,3.5,866.0550159555701,$$$,43.65263,-79.38766
LOUIX LOUIS,126.0,3.5,663.279087226715,$$$,43.65263,-79.38766
The Loose Moose,460.0,3.5,878.3476110609489,$$,43.65263,-79.38766
Ritz Bar,20.0,4.0,814.0631813858457,$$,43.65263,-79.38766
Imperial Pub,157.0,3.5,819.8962301281291,$$,43.65263,-79.38766
The Rex Hotel Jazz & Blues Bar,157.0,3.5,229.2713046655519,$$,43.65263,-79.38766
Yonge Street Warehouse,114.0,2.5,730.2442017604028,$,43.65263,-79.38766
Paradise Grotto,1.0,5.0,545.0688238196042,,43.65263,-79.38766
MARKED Restaurant,73.0,4.0,532.6191884698602,$$$,43.65263,-79.38766
Rex's,12.0,3.5,556.9287085044471,$$,43.65263,-79.38766
Charlotte's Room,2.0,4.0,573.0007913765285,,43.65263,-79.38766
